code,,cygnus
108877.046,,117087.75
100065.7648,,161938.52
90002.29418,,190398.41
71908.69116,,199530.31
25116.34232,,188402.4
-30540.84248,,158211.21
-67737.09568,,112150.73
-78840.63766,,55041.27
-86975.73387,,-7223.78
-95100.10124,,-68327.58
-102649.3135,,-122185.37
-108649.7734,,-163533.38
-108563.8533,,-188405.88
-78290.51653,,-194479.15
-28008.47924,,-181272.8
24312.17126,,-150198.1
72432.83956,,-104438.95
98579.91023,,-48654.78
97207.11079,,11486.46
91600.98035,,69905.67
85159.87815,,120768.64
79182.08291,,159108.97
75432.75659,,181330.15
69111.45975,,185525.68
36883.90993,,171595.9
-13384.98454,,141177.75
-62878.54169,,97425.65
-97474.43765,,44684.56
-110839.5291,,-11913.88
-118604.4805,,-66912.41
-122001.7221,,-115027.45
-121083.1995,,-151655.74
-115218.2359,,-173338.32
-94111.52829,,-178118.95
-49154.6153,,-165738.41
2797.499633,,-137630.7
53099.51938,,-96725.33
77090.40667,,-47097.51
78534.46347,,6470.07
79752.36532,,58949.14
82656.66159,,105504.79
87324.5552,,141888.34
92105.41452,,164777.73
90920.32503,,172060.04
57084.5225,,163039.56
3564.83502,,138540.33
-51353.84814,,100868.39
-99811.75957,,53612.84
-119678.75,,1293.98
-118262.1411,,-51098.87
-112834.1541,,-98613.32
-105042.2466,,-136812.08
-95816.83228,,-162168.1
-85541.28832,,-172348.6
-58577.84254,,-166385.97
-3112.346305,,-144746.38
52394.54536,,-109304.67
79885.98405,,-63222.55
90077.70897,,-10718.29
99185.41899,,43280.02
107589.4961,,93586.26
114259.7037,,135273.29
118837.3856,,164190.42
107649.6223,,177406.99
59274.41231,,173518.87
-3455.6691,,152782.41
-65733.3065,,117073.8
-102125.6122,,69697.77
-103169.4833,,15081.03
-98280.53096,,-41616.88
-92403.49739,,-94951.52
-86644.39161,,-139681.18
-82598.32354,,-171269.09
-77998.46864,,-186359.88
-47067.14118,,-183173.43
14830.06952,,-161753.01
74231.84207,,-124016.36
105709.4909,,-73587.39
117274.8646,,-15425.72
125330.4333,,44693.9
128574.029,,100779.24
127149.5077,,147220.95
120229.3629,,179335.84
94244.16354,,193812.63
38257.1117,,189035.6
-24892.51195,,165267.42
-75000.65267,,124671.43
-86887.84681,,71154.31
-86410.45826,,10019.86
-87294.11212,,-52551.74
-89493.30026,,-110152.16
-93119.11084,,-156842.68
-96391.18271,,-187806.82
-81743.59283,,-199868.15
-29466.1706,,-191809.67
31747.88138,,-164468.63
88395.24846,,-120616.77
121987.7746,,-64659.99
127116.0694,,-2199.34
123664.2896,,60506.74
117194.1301,,117142.99
108500.285,,161961.12
98361.13135,,190375.81
76128.47699,,199467.39
25677.81814,,188320.43
-30656.13278,,158139.25
-73397.45145,,112112.98
-87905.56644,,55046.06
-96190.32993,,-7188.38
-104413.8049,,-68289.12
-112057.2969,,-122175.15
-118070.9443,,-163572.35
-114035.6945,,-188494.23
-77999.04978,,-194594.35
-27366.85006,,-181377.14
24999.21918,,-150252.97
73849.62724,,-104420.21
105764.1632,,-48563.03
107675.9079,,11624.87
102301.7886,,70047.55
96076.51485,,120869.34
90276.63949,,159138.45
86621.50343,,181283.46
76411.40537,,185423.85
38136.6358,,171476.99
-12615.36927,,141081.69
-62494.76224,,97378.83
-103355.2263,,44690.47
-122436.9553,,-11874.48
-130531.2819,,-66871.8
-134013.2813,,-115016.08
-133204.8188,,-151688.2
-125312.1049,,-173405.99
-95248.2039,,-178192.45
-48255.40462,,-165778.57
3692.418777,,-137603.66
55491.06663,,-96615.65
87407.39076,,-46914.13
92002.06006,,6696.82
93392.07034,,59177.9
96412.72979,,105696.29
101151.6125,,142016.17
105864.3884,,164833.15
98966.28248,,172050.06
58049.49201,,162980.33
4096.404206,,138449.55
-50804.66578,,100760.13
-101508.3017,,53496.4
-131140.8587,,1176.42
-132729.7995,,-51208.97
-127452.5079,,-98703.33
-119817.7779,,-136865.91
-110768.5847,,-162169.88
-98315.31028,,-172288.04
-60525.12652,,-166263.16
-2222.523358,,-144573.91
56114.85912,,-109106.2
93389.52224,,-63028.08
106001.4941,,-10557.64
115183.1436,,43383.59
123642.9213,,93620.55
130331.3679,,135238.74
133882.3895,,164098.66
113125.5762,,177277.07
59601.99947,,173372.41
-3153.697032,,152639.16
-66162.90702,,116948.67
-111928.5061,,69599.91
-119567.6171,,15014.7
-115023.5969,,-41650.48
-109338.3413,,-94952.68
-103740.481,,-139651.27
-99827.00346,,-171211.45
-91348.31623,,-186281.49
-48339.40248,,-183086
15525.92403,,-161672.36
77402.2135,,-123959.4
119812.6817,,-73567.56
134841.1006,,-15448.44
142874.854,,44633.66
146123.7694,,100695.8
144729.2888,,147133.22
135231.6302,,179260.77
97757.0084,,193759.53
38667.0874,,189003.86
-24566.98114,,165248.69
-80860.4307,,124655.4
-103898.8654,,71135.06
-104773.8915,,9999.64
-105737.207,,-52563.61
-108022.047,,-110144.99
-111750.7651,,-156812.14
-113040.416,,-187760.6
-85912.99783,,-199826.04
-29294.33039,,-191797.03
31771.79775,,-164505.48
89134.55476,,-120707.15
132003.0102,,-64786.82
144952.5827,,-2327.96
141983.9134,,60416.84
135601.2387,,117122.55
126946.8667,,162018.17
114663.2868,,190491.09
80583.22437,,199600.67
25906.47649,,188425.48
-30667.53217,,158181.55
-80790.15682,,112082.76
-105520.6186,,54961.22
-114671.244,,-7290.61
-122794.6279,,-68368.2
-130247.7277,,-122204.12
-135141.5527,,-163548.25
-120706.8408,,-188437.95
-78535.71517,,-194540.05
-27999.49384,,-181356.05
24359.46755,,-150278.7
73551.49967,,-104481.68
112872.912,,-48628.14
123859.8673,,11596.49
119158.2226,,70088.06
112874.7896,,120989.13
106969.0564,,159320.89
102362.3171,,181489.89
82343.02191,,185606.63
37538.3243,,171595.53
-13384.31399,,141115.34
-63276.89448,,97332.18
-107083.4079,,44589.56
-135566.7276,,-11992.91
-145740.3923,,-66973.65
-149015.9063,,-115080.6
-147604.9301,,-151712.47
-132467.0324,,-173402.03
-96069.04937,,-178178.89
-49119.56777,,-165770.77
2826.735714,,-137606.49
55243.76693,,-96621.83
94771.75412,,-46908.61
105341.8494,,6728.68
106765.0743,,59241.96
109568.0278,,105784.92
114062.8742,,142109.42
117757.394,,164905.33
102650.9676,,172079.19
57041.47304,,162956.53
2979.66635,,138378.76
-51982.60271,,100661.75
-103161.2132,,53395.78
-138406.5614,,1095.26
-143760.4301,,-51260.2
-138352.9172,,-98728.03
-130523.0565,,-136878.08
-121269.8813,,-162186.59
-105480.609,,-172321.04
-61944.5517,,-166313.17
-3279.000912,,-144630.18
55861.16682,,-109151.16
99291.72388,,-63045.23
114820.8666,,-10538.97
123790.8898,,43433.67
132053.838,,93686.44
138534.0111,,135299.46
140425.4604,,164135.65
113490.5801,,177280.67
58453.29862,,173344.47
-4273.519429,,152590.91
-67383.53579,,116895.01
-115778.5494,,69552.94
-126241.848,,14979.42
-121632.8289,,-41676.61
-115690.2153,,-94976.23
-109816.758,,-139677.27
-105628.1305,,-171238.77
-95446.95561,,-186301.44
-49805.67691,,-183085.16
14240.25169,,-161638.52
76484.45087,,-123887.96
122122.6003,,-73465.32
139087.9767,,-15332.77
147004.6517,,44740.28
150070.7299,,100773.78
148479.3304,,147173.18
137380.214,,179266.84
96946.98119,,193747.21
37502.82973,,188993.09
-25684.47896,,165255.07
-82298.36313,,124683.25
-106266.4963,,71175.59
-107092.8403,,10035.06
-107820.8813,,-52551.4
-109866.0213,,-110164.94
-113346.3667,,-156857.96
-114386.4381,,-187811.01
-86916.76997,,-199852
-30144.32253,,-191773.23
30952.06987,,-164421.52
88378.93169,,-120573.67
131754.8611,,-64633.39
145450.4008,,-2193.04
142389.1505,,60500.23
135825.5161,,117139.81
127011.3739,,161979.07
114404.4983,,190425.94
79786.47408,,199547.75
24953.08518,,188414.8
-31643.0964,,158221.72
-81320.29549,,112156.79
-104750.5116,,55033.38
-113575.9638,,-7259.52
-121563.4938,,-68403.56
-128913.9544,,-122305.71
-133953.5128,,-163689.27
-120832.5918,,-188575.3
-79046.31842,,-194631.65
-28408.17313,,-181377.56
24007.6958,,-150232.5
73254.44499,,-104394.46
112103.8332,,-48538.42
122068.4644,,11654.94
116963.8624,,70099.59
110462.0082,,120960.68
104361.7254,,159276.09
99781.94234,,181456.23
81006.4323,,185601.79
36825.21425,,171619.11
-14026.03257,,141149.3
-63925.63151,,97349.21
-107393.7395,,44565.25
-133378.0448,,-12069.51
-142531.3076,,-67095.33
-145779.1949,,-115224.55
-144586.5952,,-151848.34
-131841.6753,,-173502.14
-96426.9455,,-178226.6
-49425.16082,,-165764.61
2415.016581,,-137559.29
54645.67895,,-96555.78
92530.32118,,-46848.17
101274.4577,,6763.87
102473.4053,,59242.23
105192.6291,,105752.52
109695.7904,,142056.58
113695.188,,164849
101090.3241,,172034.17
56582.45761,,162929.29
2583.280514,,138364.77
-52281.08791,,100647.49
-103221.0712,,53365.24
-136025.7877,,1038.14
-139338.4504,,-51342.21
-133821.101,,-98820.11
-125922.1287,,-136957.28
-116577.2666,,-162231.04
-102624.0114,,-172319.18
-62071.68842,,-166268.69
-3585.309218,,-144560.08
55232.54636,,-109077.86
95797.52037,,-62986.51
109620.8673,,-10500.71
118546.4553,,43458.46
126820.0429,,93711.89
133345.5453,,135337.53
136200.0866,,164188.2
112731.3808,,177337.06
58427.99645,,173386.04
-4352.734012,,152599.99
-67430.02742,,116864.06
-113491.7871,,69489.03
-121261.1641,,14901.91
-116458.4895,,-41743.97
-110480.2472,,-95015
-104551.2235,,-139681.24
-100311.4999,,-171214.96
-91971.08054,,-186265.22
-49706.39047,,-183052.13
14114.59018,,-161617.14
76054.85035,,-123876.4
118640.4668,,-73453.57
133630.4407,,-15308.84
141525.2556,,44783.2
144606.1307,,100832.45
143012.4513,,147233.89
133483.1427,,179309.63
96373.83775,,193753.02
37259.28512,,188951.19
-25998.96801,,165167.76
-81163.74387,,124566.15
-101073.6497,,71053.09
-101098.1025,,9932.54
-101679.0243,,-52616.02
-103542.6233,,-110187
-106813.9353,,-156846.96
-108812.9412,,-187786.01
-86488.06351,,-199833.1
-30869.27901,,-191772.69
30319.60491,,-164438.27
87697.15878,,-120593.99
128284.1716,,-64637.64
138144.3308,,-2165.75
134598.45,,60561.54
127864.1376,,117221.35
118922.2776,,162054.91
107601.2084,,190468.01
77992.12074,,199537.35
24228.1734,,188350.45
-32305.73622,,158119.75
-78653.19594,,112044.46
-96569.32611,,54937.86
-104702.366,,-7321.46
-112593.694,,-68430.55
-119911.9234,,-122309.77
-125471.2493,,-163688.24
-118129.2377,,-188583.72
-79386.82489,,-194654.12
-28723.95858,,-181407.44
23671.12323,,-150255.72
72717.28786,,-104396.31
108030.9877,,-48510.23
112843.4077,,11711.95
107279.1645,,70174.19
100734.6631,,121034.81
94538.84894,,159330.08
90381.69269,,181474.31
77257.68712,,185576.7
36338.16973,,171554.68
-14554.51722,,141060.17
-64421.48261,,97257.43
-105333.4451,,44494.08
-124390.5424,,-12102.99
-132237.7482,,-67086.14
-135494.442,,-115181.66
-134437.2939,,-151790.96
-126455.486,,-173451.37
-96535.35146,,-178195.8
-49560.7912,,-165752.87
2276.122841,,-137551.52
54041.5113,,-96529.91
86257.43821,,-46786.36
90721.57332,,6865.24
91712.47085,,59369.03
94360.52672,,105877.75
98797.30329,,142151.66
103203.5474,,164896.05
96581.75368,,172033.11
56168.68212,,162896.41
2290.115033,,138323.56
-52552.6169,,100616.83
-102639.0764,,53350.87
-128530.5325,,1032.08
-128488.1536,,-51354.44
-122952.0736,,-98848.62
-115021.0488,,-136999.36
-105594.5135,,-162270.07
-94224.80693,,-172331.66
-61294.9206,,-166235.92
-3797.963714,,-144478.41
53691.7065,,-108962.36
87169.88113,,-62865.85
98385.00302,,-10406
107265.3958,,43505.68
115446.7601,,93706.91
121902.1674,,135292.02
125912.875,,164122.91
109781.2634,,177271.69
58241.04646,,173331.17
-4466.370281,,152554.5
-67027.07017,,116818.51
-107160.0297,,69432.78
-110111.9352,,14830.18
-105073.9414,,-41826.25
-99046.30173,,-95094.09
-93063.94673,,-139739.51
-88787.70039,,-171237.78
-83174.95384,,-186246.93
-48675.48331,,-182999.16
14008.32999,,-161546.95
74594.96851,,-123812.51
109859.4051,,-73418.16
122049.5548,,-15315.02
129966.498,,44736.49
133102.7607,,100760.76
131582.5738,,147161.93
124116.9124,,179261.63
94697.54633,,193742.21
37296.29961,,188972.88
-25890.74086,,165199.65
-77154.60088,,124576.61
-90469.75857,,71014.66
-89848.29066,,9835
-90488.35522,,-52759.13
-92424.10569,,-110341.98
-95787.28328,,-156972.73
-98757.91952,,-187850.84
-83210.04608,,-199827.68
-30425.8651,,-191713.47
30801.01678,,-164359.42
87746.64554,,-120531.62
122716.3521,,-64613.72
128402.6359,,-2179.35
124824.7474,,60531.78
118167.9062,,117204.97
109293.9507,,162073.85
98893.68402,,190525.1
75661.90668,,199614.62
24585.71191,,188417.79
-31771.57423,,158149.43
-73678.14466,,112024.37
-87341.31901,,54877.03
-95345.03166,,-7397.03
-103280.348,,-68489.58
-110644.756,,-122328.75
-116445.1678,,-163659.99
-113577.2155,,-188517.84
-78993.5683,,-194570.2
-28341.96727,,-181324.89
24118.33693,,-150185.43
72912.4633,,-104337.79
103620.3627,,-48454.62
104510.9009,,11775.09
98762.7922,,70250.31
92217.48617,,121121.01
86031.46208,,159416.22
82032.73499,,181547.4
72933.47394,,185626.2
36277.82002,,171576.24
-14385.1357,,141056.49
-64122.50568,,97236.49
-101417.643,,44465.77
-116363.0475,,-12130.11
-124022.7668,,-67107.06
-127327.1146,,-115195.42
-126326.0694,,-151799.78
-119956.1351,,-173458.62
-95572.12538,,-178203.58
-49459.4931,,-165759.87
2449.035936,,-137552.06
53480.84014,,-96514.97
80616.57317,,-46746.71
82814.86724,,6934.46
83806.79295,,59464
86451.04902,,105984.11
90873.16285,,142246.73
95421.34052,,164955.14
92443.99875,,172038.02
56070.64737,,162842.73
2391.144918,,138223.43
-52421.8592,,100495.2
-101217.9972,,53236.61
-122249.6029,,947.18
-120964.1988,,-51402.66
-115414.0372,,-98868.7
-107512.1591,,-137009.76
-98166.13473,,-162288.72
-87653.34936,,-172366.06
-59578.97718,,-166278.6
-3669.128259,,-144510.2
52281.80316,,-108961.9
80853.23344,,-62820.94
90979.15482,,-10321.14
99881.58642,,43609.32
108163.0418,,93799.28
114719.3449,,135346.26
119139.5365,,164126.03
107279.5221,,177229.18
58438.09944,,173263.43
-4293.814813,,152487.12
-66519.95379,,116771.09
-102402.4162,,69411.25
-103158.3522,,14825.97
-98166.58177,,-41830.47
-92167.28415,,-95115.13
-86191.99231,,-139785.28
-81916.10359,,-171303.4
-77332.16314,,-186316.58
-47407.11122,,-183052.26
14192.9554,,-161565.78
73303.93175,,-123788.12
104077.0089,,-73352.65
115389.8973,,-15220.13
123371.6158,,44843.51
126578.957,,100862.14
125106.2453,,147243.84
118276.4016,,179317.1
93132.25366,,193772.05
37506.18249,,188984.5
-25625.33624,,165204.01
-74231.79737,,124584.04
-84323.07354,,71030.85
-83506.56432,,9858.76
-84145.42188,,-52734.99
-86085.91093,,-110326.69
-89482.21379,,-156971.93
-92753.88333,,-187861.98
-80787.16168,,-199839.19
-30268.55353,,-191708.7
30979.69663,,-164324.22
87358.93218,,-120461.97
118428.304,,-64519.48
122462.8833,,-2081.58
118919.953,,60609.34
112306.7423,,117246.35
103458.8043,,162078.22
93266.40883,,190506.91
73268.92892,,199596.15
24513.33696,,188417.42
-31481.5827,,158171.62
-69993.19136,,112056.67
-81571.5738,,54896.02
-89577.02989,,-7413.59
-97552.93698,,-68550.36
-104948.1904,,-122422.79
-110812.0365,,-163760.2
-110081.045,,-188592.77
-78671.83729,,-194598.28
-28171.91519,,-181304.25
24271.7593,,-150134.36
72657.25108,,-104285.65
100046.9893,,-48427.82
99141.25194,,11765.32
93413.43861,,70212.35
86888.20444,,121077.63
80706.06955,,159392.51
76741.27242,,181557.77
69596.31379,,185666.67
36010.9849,,171625.33
-14390.00838,,141084.09
-63855.26822,,97216.41
-98176.50594,,44386.58
-111301.5844,,-12260.38
-118994.9654,,-67263.74
-122361.4958,,-115345.81
-121423.1248,,-151914.02
-115533.9766,,-173518.75
-94286.63186,,-178208.03
-49216.75315,,-165722.48
2727.985707,,-137496.33
52989.10177,,-96465.79
76890.31385,,-46722.28
78107.23223,,6928.06
79110.51263,,59433.68
81770.23611,,105945.71
86212.3771,,142217.41
90812.72373,,164945.05
89597.45939,,172044.92
55982.00035,,162852.13
2556.547827,,138214.83
-52257.43976,,100452.14
-100007.4714,,53155.88
-118269.0255,,842.81
-116545.5272,,-51503.39
-110996.0361,,-98935.93
-103102.1599,,-137023.82
-93766.86439,,-162248.9
-83552.4301,,-172290.99
-58191.20207,,-166197.66
-3630.415038,,-144449.84
51093.85265,,-108933.47
76870.82313,,-62816.1
86600.53749,,-10317.23
95527.28778,,43636.59
103831.5867,,93862.2
110420.0763,,135437.38
114986.0013,,164220.52
105296.6094,,177296.05
58332.95683,,173280.25
-4330.29286,,152450.99
-66080.25027,,116700.42
-99268.47807,,69337.76
-98997.53022,,14780.74
-93988.14666,,-41830
-87968.64307,,-95071.24
-81969.25604,,-139716.65
-77683.75608,,-171234.48
-73568.62111,,-186265.24
-46496.18822,,-183021.63
14179.54435,,-161543.96
72078.16208,,-123755.33
100241.4048,,-73292.24
111214.7255,,-15127.95
119217.4547,,44955.51
122447.2818,,100969.6
120999.3805,,147319.07
114362.8346,,179339.73
91617.29713,,193736.96
37483.65193,,188904.05
-25552.78248,,165104.1
-72158.89658,,124495.57
-80286.3485,,70979.78
-79363.17675,,9858.03
-79993.80886,,-52689.07
-81926.4748,,-110252.46
-85303.01873,,-156895.63
-88693.0631,,-187808.39
-78865.85043,,-199822.77
-30116.65107,,-191728.52
31072.41167,,-164364.43
86790.16969,,-120497.95
115247.0249,,-64527.63
118531.9267,,-2049.04
115021.9876,,60678.78
108419.9528,,117332.78
99581.89423,,162152.54
89442.5618,,190541.62
71323.79071,,199575.69
24520.44481,,188343.98
-31038.3029,,158063.97
-67147.18844,,111942.55
-77628.41316,,54801.4
-85630.15886,,-7474.04
-93624.12615,,-68577.56
-101048.1687,,-122430.8
-106957.3888,,-163768.3
-107447.5178,,-188615.76
-78472.28092,,-194639.26
-28178.66542,,-181353.07
24231.70498,,-150172.23
72215.98294,,-104293.88
97289.49932,,-48396.73
95449.54842,,11831.19
89733.00037,,70295.1
83206.33569,,121152.6
77015.84125,,159437.72
73054.30747,,181562.37
67050.76302,,185634.72
35831.76861,,171573.46
-14305.87641,,141034.24
-63455.03789,,97186.81
-95536.27319,,44384.92
-107701.3889,,-12238.78
-115423.3355,,-67232.19
-118831.2613,,-115319.01
-117924.0934,,-151900.68
-112239.9553,,-173517.58
-93157.77935,,-178208.65
-49233.33815,,-165710.74
2748.281091,,-137461.34
52388.51039,,-96405.23
74012.48205,,-46643.66
74672.52906,,7010.58
75670.08742,,59505.4
78313.27061,,105997.35
82721.48165,,142248.4
87339.26265,,164962.85
87253.52135,,172060.91
55852.58375,,162876.27
2634.644822,,138251.26
-52118.2778,,100497.55
-98871.06405,,53201.01
-115247.2484,,876.12
-113300.0092,,-51491.37
-107762.1857,,-98949.18
-99901.43477,,-137059.33
-90584.11009,,-162297.45
-80517.51024,,-172339.77
-56995.29433,,-166234.05
-3534.749572,,-144465.23
,,-108926.12
,,-62791.92
,,-10288
,,43657.24
,,93863.73
,,135416.34
,,164181.68
,,177250.05
,,173238.5
,,152420.11
,,116678.98
,,69316.99
,,14749.28
,,-41879.64
,,-95137.63
,,-139788.5
,,-171294.59
,,-186297.57
,,-183018.21
,,-161508.32
,,-123700.91
,,-73236.63
,,-15085.83
,,44977.34
,,100973.15
,,147312.02
,,179330.37
,,193729.8
,,188898.19
,,165094.44
,,124475.81
,,70945.28
,,9807.35
,,-52754.04
,,-110327.07
,,-156972.87
,,-187879.05
,,-199876.06
,,-191753.94
,,-164355.11
,,-120454.3
,,-64459.23
,,-1973.06
,,60742.92
,,117370.64
,,162160.44
,,190527.99
,,199556.85
,,188336.06
,,158074.87
,,111968.09
,,54827.71
,,-7462.92
,,-68590.82
,,-122465.2
,,-163808.89
,,-188642.5
,,-194636.36
,,-181316.11
,,-150109.87
,,-104223.29
,,-48335.62
,,11871.97
,,70314.6
,,121157.55
,,159436.72
,,181560.03
,,185628.81
,,171556.49
,,140998.11
,,97127.94
,,44307.07
,,-12325.23
,,-67313.88
,,-115384.26
,,-151943.07
,,-173537.34
,,-178211.82
,,-165706.83
,,-137460.44
,,-96415.3
,,-46668.3
,,6973.45
,,59463.28
,,105960.97
,,142227.6
,,164961.8
,,172074.81
,,162891.57
,,138250.36
,,100466.43
,,53136.6
,,789.5
,,-51578.21
,,-99012.17
,,-137082.99
,,-162282.07
,,-172301.28
,,-166196.17
,,-144447.51
,,-108933.81
,,-62813.04
,,-10299.24
,,43678.35
,,93926.67
,,135511.41
,,164283.13
,,177326.79
,,173267.25
,,152394.49
,,116610.54
,,69228.4
,,14663.65
,,-41947.65
,,-95184.92
,,-139820.28
,,-171317.74
,,-186314.9
,,-183026.92
,,-161502.93
,,-123678.32
,,-73199.6
,,-15042.7
,,45016.57
,,101001.7
,,147329.14
,,179340.15
,,193736.94
,,188903.48
,,165093.17
,,124460.26
,,70910.14
,,9754.77
,,-52813.08
,,-110376.27
,,-156997.37
,,-187871.96
,,-199841.11
,,-191702.98
,,-164301.88
,,-120408.14
,,-64422.15
,,-1941.57
,,60772.68
,,117397.92
,,162178.48
,,190527.13
,,199530.48
,,188285.7
,,158011.08
,,111906.1
,,54779.97
,,-7493.22
,,-68611.51
,,-122490.8
,,-163852.27
,,-188706.84
,,-194711.71
,,-181382.63
,,-150146.22
,,-104216.27
,,-48286.24
,,11948.59
,,70395.38
,,121220.47
,,159468.55
,,181559.63
,,185605.31
,,171523.73
,,140968.48
,,97108.03
,,44296.51
,,-12332.08
,,-67324.71
,,-115405.31
,,-151976.34
,,-173578.96
,,-178251.87
,,-165730.93
,,-137453.37
,,-96366.05
,,-46575.21
,,7099.74
,,59600.95
,,106082.78
,,142309.59
,,164991.63
,,172055.93
,,162840.98
,,138190.74
,,100416.24
,,53102.81
,,766.66
,,-51602.19
,,-99046.64
,,-137126.69
,,-162321.27
,,-172315.33
,,-166167.85
,,-144372.89
,,-108826.38
,,-62699.52
,,-10208.94
,,43725.69
,,93928.52
,,135482
,,164245.25
,,177300.17
,,173259.28
,,152397.83
,,116608.52
,,69205.13
,,14613.6
,,-42015.42
,,-95249.91
,,-139859.48
,,-171315.81
,,-186271.07
,,-182955.4
,,-161427.05
,,-123621.15
,,-73175.25
,,-15051.82
,,44985.56
,,100966.56
,,147305.53
,,179334.6
,,193743.58
,,188905.85
,,165070.48
,,124395.95
,,70799.7
,,9609.67
,,-52967.17
,,-110506.98
,,-157076.66
,,-187886.53
,,-199797.95
,,-191627.23
,,-164227.3
,,-120363.52
,,-64419.53
,,-1971.46
,,60736.48
,,117385.69
,,162209.58
,,190599.59
,,199620.28
,,188356.51
,,158030.29
,,111859.94
,,54680.73
,,-7611.32
,,-68705.86
,,-122527.46
,,-163818.79
,,-188615.53
,,-194592.44
,,-181268.95
,,-150061.5
,,-104165.78
,,-48258.18
,,11974.73
,,70437.53
,,121285.29
,,159548.91
,,181638.59
,,185664.02
,,171549.35
,,140958.62
,,97070.48
,,44245.06
,,-12383.31
,,-67365.79
,,-115432.48
,,-151991.07
,,-173585.12
,,-178252.53
,,-165726.24
,,-137440.15
,,-96339.32
,,-46530.95
,,7161.64
,,59674.82
,,106157.4
,,142370.88
,,165027.02
,,172058.85
,,162813.6
,,138143.28
,,100362.93
,,53055.96
,,731.53
,,-51629.01
,,-99074.38
,,-137163.97
,,-162369.28
,,-172364.26
,,-166198.9
,,-144365.69
,,-108768.71
,,-62595
,,-10078.66
,,43848.86
,,94010.96
,,135501.22
,,164197.69
,,177201.71
,,173138.42
,,152284.69
,,116524.18
,,69155.58
,,14590.22
,,-42029.81
,,-95272.37
,,-139899.24
,,-171370.53
,,-186327.86
,,-182995.94
,,-161434.56
,,-123586.91
,,-73102.46
,,-14955.71
,,45081.61
,,101037.9
,,147334.21
,,179315.74
,,193687.9
,,188836.69
,,165015.89
,,124378.43
,,70827.42
,,9673.07
,,-52891.46
,,-110446.2
,,-157049.77
,,-187895.4
,,-199825.96
,,-191646.34
,,-164210.54
,,-120297.47
,,-64310.79
,,-1844.14
,,60851.21
,,117463.01
,,162241.11
,,190595.38
,,199602.03
,,188345.5
,,158036.2
,,111876.12
,,54688.19
,,-7633.3
,,-68768.01
,,-122623.61
,,-163927.27
,,-188708.17
,,-194646.65
,,-181277
,,-150032.43
,,-104119.39
,,-48214.33
,,12005.83
,,70459.24
,,121310.59
,,159590.86
,,181700.19
,,185732.84
,,171600.11
,,140962.78
,,97008.71
,,44116.87
,,-12557.24
,,-67549.77
,,-115587.86
,,-152089.2
,,-173616.01
,,-178226
,,-165665.77
,,-137372.46
,,-96284.21
,,-46495.42
,,7183.14
,,59694.77
,,106187.05
,,142413.15
,,165073.42
,,172091.59
,,162812.07
,,138092.4
,,100260.19
,,52914.42
,,577.25
,,-51764.51
,,-99164.21
,,-137195
,,-162346.68
,,-172309.46
,,-166141.31
,,-144331.22
,,-108769.54
,,-62624.97
,,-10116.36
,,43830.35
,,94031.8
,,135565.55
,,164291.37
,,177298.23
,,173210.25
,,152314.75
,,116512.24
,,69116.87
,,14547.23
,,-42057.83
,,-95277.06
,,-139884.44
,,-171347.11
,,-186305.57
,,-182976.89
,,-161412.13
,,-123550.33
,,-73044.36
,,-14878.07
,,45166.62
,,101112.74
,,147383.97
,,179334.96
,,193682.55
,,188820.5
,,165003.15
,,124377.24
,,70836.83
,,9685.27
,,-52885.81
,,-110452.59
,,-157067.54
,,-187919.06
,,-199848.95
,,-191664.28
,,-164222.26
,,-120303.49
,,-64311.23
,,-1838.09
,,60863.89
,,117478.65
,,162250.48
,,190585.74
,,199562.84
,,188275.38
,,157946.89
,,111790.16
,,54630.22
,,-7647.97
,,-68741.79
,,-122576.97
,,-163889.98
,,-188705.16
,,-194685.38
,,-181342.95
,,-150095.45
,,-104148.16
,,-48191.9
,,12073.13
,,70543.97
,,121376.44
,,159609.02
,,181661.94
,,185652.83
,,171509.13
,,140894.19
,,96984.85
,,44141.39
,,-12498.63
,,-67481.63
,,-115534.53
,,-152065.95
,,-173624.72
,,-178255.93
,,-165698.14
,,-137386.96
,,-96265.66
,,-46438.9
,,7269.76
,,59792.23
,,106270.35
,,142460.37
,,165074.67
,,172054.21
,,162758.7
,,138051.79
,,100254.08
,,52946.68
,,631.17
,,-51718.44
,,-99153.06
,,-137228.13
,,-162408.7
,,-172365.69
,,-166154
,,-144278.4
,,-108656.92
,,-62484.17
,,-9990.22
,,43907.93
,,94050.91
,,135542.15
,,164255.43
,,177274.93
,,173204.98
,,152310.61
,,116481.46
,,69039.73
,,14427.64
,,-42189.62
,,-95376.66
,,-139914.54
,,-171296.53
,,-186195.79
,,-182852.6
,,-161320.53
,,-123519.82
,,-73073.43
,,-14939.3
,,45110.28
,,101088.46
,,147396.23
,,179365.15
,,193699.97
,,188798.01
,,164929.47
,,124260.52
,,70699.42
,,9553.67
,,-52990.15
,,-110518.28
,,-157093.42
,,-187911.79
,,-199820.2
,,-191628.47
,,-164194.12
,,-120294.34
,,-64324.33
,,-1865.43
,,60840.44
,,117480.26
,,162290.61
,,190660.59
,,199649.02
,,188337.51
,,157952.84
,,111726.86
,,54511.81
,,-7784.68
,,-68852.87
,,-122630.6
,,-163879.52
,,-188649.5
,,-194616.76
,,-181289.16
,,-150066.26
,,-104133.03
,,-48169.5
,,12119.85
,,70616.25
